Class Name,URL,Original Width,Original Height,Crop X,Crop Y,Crop Width,Crop Height,Scales
zig zag,http://www.texassusannie.com/thumbnail.asp?file=assets/images/remixzzred.jpg&maxx=250&maxy=0,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
zig zag,https://shop.fieldsfabrics.com/assets/images/d38401.jpg,750,735,0,0,750,658,0.4814344;0.9628688;1.925738
zig zag,https://www.creative-cables.com/5-thickbox_default/lan-ethernet-fabric-cable-zig-zag-rz04-black-cat-5e-rj45.jpg,320,400,0,40,320,310,1.021883
zig zag,https://images.prod.meredith.com/product/4120e9b1d204db7bc1fda66e01d81618/1520750005561/l/sheetworld-chevron-zigzag-fabric-by-the-yard-stwd8204-color-hunter-green,640,640,0,0,640,640,0.4949747;0.9899495;1.979899
zig zag,https://st.hzcdn.com/simgs/1af147b1041cab9e_4-5089/contemporary-upholstery-fabric.jpg,1000,1075,0,0,1000,982,0.3225905;0.6451809;1.290362
zig zag,https://img1.etsystatic.com/157/0/5400716/il_340x270.1214451233_ok85.jpg,500,500,0,50,499,395,0.8019844;1.603969
zig zag,https://cdn.shopify.com/s/files/1/0398/3669/products/curtain-panels-pair-with-lining-zigzag-fabric-print-curtain-panels-bold-bedding-black-15.jpg?v=1520715135,2848,4288,0,0,2848,4288,0.1112303;0.2224606;0.4449211
zig zag,https://www.monumentinteriors.com/wp-content/uploads/images//Zigzag-Fabric-Petrol.jpg,700,860,0,0,700,860,0.4525483;0.9050967
zig zag,http://worldstarfabric.com/images/zig%20zag%20polycotton%201%202%20inch%20black%20red%20(Copy).JPG,400,400,0,0,400,400,0.7919596;1.583919
zig zag,https://www.onlinefabricstore.net/images/product-images/lg/ZZGSTT_1.jpg,600,600,0,0,600,600,0.5279731;1.055946
zig zag,http://cdn.shopify.com/s/files/1/0174/2162/products/DYKE_DEAN_PURPLE_WHITE_ZIG_ZAG_FABRIC_CABLE_SOLID_grande.png?v=1406299734,460,460,0,0,460,460,0.6886605;1.377321
zig zag,https://bestfabricstore.com/Merchant2/graphics/fabric-2012/zigzaglipsticknatural-m.jpg,350,404,0,0,350,404,0.9050967;1.810193
zig zag,https://c8.alamy.com/comp/HMT78N/abstract-geometric-seamless-pattern-fabric-doodle-zig-zag-line-ornament-HMT78N.jpg,1024,768,0,0,1024,768,0.4124789;0.8249578;1.649916
zig zag,https://www.fabric-textiles.com/images/cat/fabric/premierprints/Zig-Zag$Black.jpg,650,650,0,0,649,617,0.513426;1.026852
zig zag,https://www.fabric-yard.co.uk/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/m/e/medium_chevron_orange.jpg,700,933,0,0,700,933,0.4525483;0.9050967
zig zag,https://products.davidsutherlandinc.com/media/60561/775-102-thumb.jpg,450,470,0,0,450,450,0.7039641;1.407928
zig zag,http://www.wovenoak.com/wp-content/uploads/2014/11/Blue-Yellow-Zig-Zag-Swatch-480x480.jpg,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
zig zag,https://media.istockphoto.com/vectors/abstract-geometric-seamless-pattern-fabric-doodle-zig-zag-line-vector-id837639558,700,700,0,0,700,658,0.4814344;0.9628688
zig zag,https://www.babybedding.com/images/fabric/light-orange-zig-zag-fabric_large.jpg,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
zig zag,https://images.prod.meredith.com/product/6bbf5ea6fcd6851f884e1b3cec62e7be/1514176560319/m/sweet-jojo-designs-pink-and-gray-chevron-zig-zag-fabric-memory-memo-photo-bulletin-board,236,236,0,0,236,236,1.342304
zig zag,https://i.pinimg.com/236x/62/c1/e7/62c1e77c80ebb08ce4546726e8f5470f--zig-zag-fabrics.jpg,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
zig zag,https://marketplace.canva.com/MACKkCtlfa4/2/screen/canva-blue-jeans-zigzag-fabric-sample-transparent-png-MACKkCtlfa4.png,640,640,140,150,329,349,0.9628688;1.925738
zig zag,https://ae01.alicdn.com/kf/HTB1ygjzOFXXXXaMaXXXq6xXFXXXC/South-Korea-small-fresh-zigzag-striped-canvas-printcloth-Home-Furnishing-sofa-pillow-curtain-fabric-wholesale.jpg_640x640.jpg,1000,750,0,0,1000,750,0.4223784;0.8447568;1.689514
zig zag,https://media.rainpos.com/674/image_20131231191319.jpg,450,450,0,0,450,450,0.7039641;1.407928
zig zag,https://us.123rf.com/450wm/terriana/terriana1702/terriana170200059/71028099-abstract-geometric-tiled-pattern-fabric-doodle-line-ornament-linear-zig-zag-texture-seamless-ornamen.jpg?ver=6,600,600,0,0,600,600,0.5279731;1.055946
zig zag,https://cdn.shopify.com/s/files/1/1016/6289/products/198635_s_grande.jpeg?v=1510783248,750,1000,0,0,750,1000,0.4223784;0.8447568
zig zag,https://sc01.alicdn.com/kf/UT8HGW_XuJXXXagOFbXG/Yellow-color-zigzag-printed-cotton-fabric-voile.jpg,470,403,0,0,470,403,0.7860641;1.572128
zig zag,https://www.fabricsandpapers.com/media/catalog/product/cache/image/700x700/beff4985b56e3afdbeabfc89641a4582/1/2/1248979092.jpg,700,700,0,90,700,532,0.5954583;1.190917
zig zag,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0174/5926/zig_zag_chevron_khaki_shop_preview.png,2764,4161,0,0,2764,4161,0.1146106;0.2292213
zig zag,https://www.monumentinteriors.com/wp-content/uploads/images//Zigzag-Fabric-Sky-Blue-and-Red.jpg,348,275,0,0,348,275,1.151941
zig zag,https://www.janeclayton.co.uk/Product_Images/small/JaneChurchill-GetHappy-ZigZag-J802F-01-01.jpg,612,792,0,0,612,792,0.5176206;1.035241
zig zag,https://www.creative-cables.com/26350-thickbox_default/electric-cable-for-string-lights-covered-by-rayon-fabric-zigzag-white-black-cz04.jpg,400,297,0,0,400,297,1.066612
zig zag,http://www.hartsfabric.com/media/catalog/product/cache/1/small_image/400x/17f82f742ffe127f42dca9de82fb58b1/7/7/77090-hf-01.4.jpg,700,933,0,0,700,933,0.4525483;0.9050967
zig zag,https://d2d00szk9na1qq.cloudfront.net/Product/95b444a9-020b-47e9-9613-975c31d3ed53/Images/Large_UM-222.jpg,1000,1000,0,0,999,931,0.3402619;0.6805238;1.361048
zig zag,https://images-na.ssl-images-amazon.com/images/I/819A5v6FsqL._SL1500_.jpg,1500,1500,0,0,1499,1401,0.2261126;0.4522253;0.9044506;1.808901
zig zag,http://www.fleecefabricwholesale.com/wp-content/uploads/2014/10/chevron-micro-fleece-blue-Copy.jpg,360,360,0,0,360,360,0.8799551;1.75991
zig zag,http://sewingchest.co.uk/images/summer-dress-fabric-pink174.jpg,480,480,0,0,480,480,0.6599663;1.319933
zig zag,https://cdn.shopify.com/s/files/1/1024/9929/products/Amangansett_ZigZag_Black_WhiteTN.jpg?v=1527800400,800,690,0,0,800,690,0.459107;0.918214;1.836428
zig zag,http://cdn.supadupa.me/shop/1079/images/1534005/1_2_yard_quilt_fabric_elling_black_white_zig_zag_chevron_stripe_a48cc30ehj_grande.jpg,320,400,0,0,320,400,0.9899495;1.979899
zig zag,https://images.prod.meredith.com/product/b31d906d28e8e8f6defa32afcd04cd7b/1519274796077/l/sweet-jojo-designs-black-and-white-chevron-zig-zag-kids-bathroom-fabric-bath-shower-curtain,500,400,0,0,500,400,0.7919596;1.583919
zig zag,https://www.premierprintsinc.com/images/ZIGZAVBNNA_L.jpg,668,768,0,0,668,768,0.4742273;0.9484546;1.896909
zig zag,https://www.justfabrics.co.uk/images/colours/6166_3_1.jpg,307,307,0,0,307,307,1.031869
zig zag,https://rlv.zcache.com/pretty_black_and_white_zig_zag_pattern_material_fabric-r59c650d49e504dcd884584386e7a1d05_z191r_307.jpg?rlvnet=1,425,386,110,0,316,386,1.002481
zig zag,https://images-na.ssl-images-amazon.com/images/I/712KgDs%2BMyL._SX425_.jpg,600,600,0,0,600,575,0.5509284;1.101857
zig zag,http://northmallow.co/wp-content/uploads/2017/12/simple-black-and-white-patterns-pattern-zigzag-line-fabric-within-free.jpg,1300,1390,0,0,1300,1286,0.2463327;0.4926654;0.9853308
zig zag,https://thumbs.dreamstime.com/z/abstract-light-blue-zig-zag-seamless-hand-painted-pattern-nature-sea-fabric-texture-vector-template-chevron-background-summe-66483171.jpg,800,800,0,0,800,800,0.3959798;0.7919596
zig zag,https://yesilikethat.files.wordpress.com/2012/03/1080_vvah010garnet.jpg,600,600,0,0,600,600,0.5279731;1.055946
zig zag,http://cdn.shopify.com/s/files/1/0174/2162/products/DYKE_DEAN_BLACK_RED_ZIG_ZAG_FABRIC_CABLE_SOLID_grande.png?v=1451584784,600,500,0,140,600,361,0.8775175;1.755035
zig zag,http://andreaslasses.com/wp-content/uploads/2018/04/black-and-white-chevron-curtains-medium-size-of-amazing-black-along-with-curtains-chevron-drapes-chevron-striped-black-and-white-zig-zag-fabric-uk.jpg,2000,2000,0,0,2000,2000,0.1583919;0.3167838;0.6335677;1.267135
zig zag,https://www.yorkshirefabricshop.com/resources/image/1a/9c/5.jpg,450,600,0,0,449,481,0.7055319;1.411064
zig zag,https://i2.wp.com/www.allthingsankara.com/wp-content/uploads/2016/12/Ankara-Fabric-of-The-Day-Green-Yellow-Squared-Zig-Zag-Wax-Prints.jpg?resize=600%2C800,300,300,0,0,300,300,1.055946
zig zag,https://www.fabricsauce.com.au/content/images/thumbs/0000752_tula-pink-foxfield-leaf-zigzag-fabric-pwtp047-sunrise_300.jpeg,320,400,0,0,320,400,0.9899495;1.979899
zig zag,https://cdn7.bigcommerce.com/s-z9t2ne/images/stencil/1280x1280/products/15200/40767/2016_04_05_16.00.56__82935.1515130290.jpg?c=2,500,500,0,0,500,500,0.6335677;1.267135
zig zag,https://www.fabric-yard.co.uk/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/z/i/zigzag_blue_twill_copy.jpg,500,500,0,0,500,500,0.6335677;1.267135
zig zag,https://kawaii.kawaii.at/img/Riley-Blake-laminate-fabric-yellow-zig-zag-pattern-172682-1.jpg,340,270,0,0,340,270,1.173273
zig zag,https://img.etsystatic.com/il/fd9353/1482378397/il_340x270.1482378397_d1pk.jpg?version=0,1092,1280,0,0,1092,1280,0.2900951;0.5801902
zig zag,https://www.picpng.com/images/large/textile-texture-fabric-zigzag-png-free-58084,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
zig zag,https://www.calicocorners.com/imgutility.ashx?type=detail&src=000362305,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
zig zag,https://st3.depositphotos.com/1022597/13095/i/1600/depositphotos_130950260-stock-photo-blue-zigzag-fabric-sample.jpg,450,381,0,0,450,359,0.8824062;1.764812
zig zag,https://sep.yimg.com/ay/yhst-95552160618728/turquoise-and-gray-chevron-zig-zag-kids-bathroom-fabric-bath-shower-curtain-by-sweet-jojo-designs-35.jpg,280,380,0,0,280,380,1.131371
zig zag,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0174/5973/zig_zag_chevron_teal_shop_preview.png,470,403,0,0,470,403,0.7860641;1.572128
zig zag,https://static1.squarespace.com/static/5751cc3d2b8dde793447154d/5751fe8a27d4bd17be92173b/592e465759cc683af4f7b852/1496204891176/ML_Fabric.jpeg?format=500w,750,750,0,0,750,710,0.4461744;0.8923488;1.784698
zig zag,https://shop.fieldsfabrics.com/assets/images/redchevron-c320-80-6316.png,450,450,0,0,450,450,0.7039641;1.407928
zig zag,https://www.decoratorsbest.com/images/Product/medium/79153.jpg,2788,4197,0,0,2788,4197,0.113624;0.2272481;0.4544962
zig zag,https://www.monumentinteriors.com/wp-content/uploads/images//Zigzag-Dove-Grey.jpg,2448,2448,0,0,2448,2448,0.1294052;0.2588103;0.5176206;1.035241
zig zag,http://www.sheetworld.com/pillow/th_bze9f33_W110-GOLD-pillow_th.jpg,1300,1065,0,0,1300,968,0.327256;0.654512
zig zag,https://thumbs.dreamstime.com/z/abstract-zigzag-fabric-pattern-green-pink-upholstery-57880043.jpg,295,295,0,0,295,279,1.135426
zig zag,https://www.fabric-yard.co.uk/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/e/medium_chevron_navy.jpg,400,400,50,30,297,349,1.066612
zig zag,https://www.onlinefabricstore.net/images/product-images/lg/198635_f_1.jpg,500,500,0,0,500,500,0.6335677;1.267135
zig zag,http://mbnanot.com/wp-content/uploads/2017/10/awesome-shinny-chevron-print-zig-zag-sequins-tiffanywhite-dresses-within-tablecloth-fabric-by-the-yard-attractive.jpg,600,600,0,0,600,600,0.5279731;1.055946
zig zag,https://shopstar-images.s3.amazonaws.com/uploads/product_image/product_image/358005be-3113-4033-a427-10f0436eeba1.jpg,400,400,0,0,400,400,0.7919596;1.583919
zig zag,http://www.fabricbubb.com/assets/images/Dear%20Stella/Zig%20Zag/zigzag.jpg,470,403,0,0,470,403,0.7860641;1.572128
zig zag,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0174/5952/zig_zag_chevron_silver_shop_preview.png,800,800,0,0,800,800,0.3959798;0.7919596
zig zag,https://www.creative-cables.com/224-thickbox_default/round-electric-cable-covered-by-rayon-fabric-zigzag-rz07-lilac.jpg,1200,1798,0,0,1200,1798,0.2639865;0.5279731;1.055946
zig zag,http://www.timorousbeasties.com/mediaLibrary/images/english/3874121.jpg,320,400,0,0,320,400,0.9899495;1.979899
zig zag,http://quadrillefabrics.com/Fabric_Images/Petite_Zig_Zag_Group.jpg,340,270,0,0,340,270,1.173273
zig zag,https://img.etsystatic.com/il/75a5b9/503904370/il_340x270.503904370_3zn2.jpg?version=0,800,800,100,110,598,546,0.5801902;1.16038
zig zag,https://www.fabricguru.com/images/detailed/26/28.2_1552.jpg,1024,684,0,0,1024,684,0.4631343;0.9262685;1.852537
zig zag,http://img.archiexpo.com/images_ae/photo-g/103032-11447375.jpg,800,800,70,130,507,501,0.6323031;1.264606
zig zag,https://ae01.alicdn.com/kf/HTB1PTPgcqAoBKNjSZSyq6yHAVXas/100-cotton-twill-cloth-gray-blue-yellow-aqua-ORANGE-0-5-CM-SLIM-chevron-zigzag-fabric.jpg,250,250,0,0,250,250,1.267135
zig zag,https://i.pinimg.com/originals/3d/e6/4b/3de64b97c53b84512bca4a11e6041e31.jpg,960,960,0,0,960,960,0.3299832;0.6599663;1.319933
zig zag,https://sep.yimg.com/ay/yhst-67726670039122/lee-jofa-kravet-cut-velvet-chevron-flame-stitch-zig-zag-fabric-green-3.jpg,280,380,0,0,280,380,1.131371
zig zag,http://flexandco.com/141-549-large_default/black-silver-zigzag-fabric-cord.jpg,425,425,0,0,424,383,0.8271118;1.654224
zig zag,https://cdn-thumbs.barewalls.com/yellow-chevron-zigzag-textured-fabric-pattern-background_bwc22302682.jpg,700,933,270,10,435,409,0.7745326;1.549065
zig zag,https://www.fabric-textiles.com/images/cat/fabric/david%20textiles/DT-3202-3C-13.jpg,800,480,0,0,800,480,0.6599663;1.319933
zig zag,https://d2d00szk9na1qq.cloudfront.net/Product/3c3fbebb-1327-4618-a099-57bc3415877a/Images/Large_0300172.jpg,1000,1000,0,0,999,940,0.3370041;0.6740082;1.348016
zig zag,https://cdn.shopify.com/s/files/1/1024/9929/products/BrownZigZagHz.jpg?v=1477437496,480,631,130,140,235,289,1.348016
zig zag,http://www.mallyskokdesign.com/wp-content/uploads/zigzag-chair_large.jpg,1300,1300,0,0,1300,1300,0.2436799;0.4873597;0.9747195;1.949439
zig zag,https://products.davidsutherlandinc.com/media/60581/775-143-thumb.jpg,1023,682,0,0,1023,682,0.4644924;0.9289849;1.85797
zig zag,https://st.depositphotos.com/1022600/4576/i/950/depositphotos_45766895-stock-photo-zig-zag-fabric.jpg,307,307,10,60,280,184,1.721651
zig zag,https://rlv.zcache.com/aqua_blue_chevron_zigzag_fabric-r52d27b49d6804e8881944b05e2020ff4_z191l_307.jpg?rlvnet=1,1300,1315,0,0,1300,1215,0.2607274;0.5214549;1.04291
zig zag,http://www.sheetworld.com/p_images_th/th_ry3074f_W111-HUNTER-Th.jpg,300,300,0,0,300,300,1.055946
zig zag,https://static.eporta.com/media/3849-1469648054989-2034__t__1504864817.jpg,2000,2000,0,0,2000,2000,0.1583919;0.3167838;0.6335677;1.267135
zig zag,https://s3-eu-west-1.amazonaws.com/images.linnlive.com/c328c95887fce5fdcf72e68fef4b49e3/9ded6ad7-8a96-4875-91f6-d00a54347f88.jpg,1500,1500,0,0,1500,1500,0.2111892;0.4223784;0.8447568;1.689514
zig zag,https://www.yorkshirefabricshop.com/resources/image/1a/9c/2.jpg,400,321,0,0,400,321,0.9868655;1.973731
zig zag,https://t1.pixers.pics/img-b5fce81d/acrylic-prints-green-and-yellow-chevron-zigzag-textured-fabric-pattern-backgrou.jpg?H4sIAAAAAAAAAyWNXQrCMBCEr9OCdHcxSbs5QF97hNKfXa2oDd0I4umN-DTDx3wMvJ42qYBu9yyHxUNs-0jlEE9YR92Px5SrW7rUcM05WQSwc5O2d9mWWAz-HYoA_QChAyRoHTj-obEfQofUOsejF1XvWRTXhSbilYiVO8HAFOZZm_LyBZ2XAjCOAAAA,1600,1348,200,50,1160,1213,0.2730895;0.546179;1.092358
zig zag,http://1.bp.blogspot.com/-TI-kv3NrHBE/U_3gKWxLMYI/AAAAAAAAJKo/II9tcsD6ybE/s1600/Kaffe-Fassett-Quilt.jpg,340,270,0,0,340,270,1.173273
zig zag,https://img.etsystatic.com/il/9df73e/666713672/il_340x270.666713672_c8i4.jpg?version=0,450,450,0,60,307,323,1.031869
zig zag,https://images.prod.meredith.com/product/2fd20660eef7c20122f50803a2305da8/1522323278561/m/sheetworld-chevron-zigzag-fabric-by-the-yard-stwd8204-color-lime,600,600,0,0,600,600,0.5279731;1.055946
zig zag,http://cdn.shopify.com/s/files/1/0174/2162/products/DYKE_DEAN_BLACK_WHITE_ZIG_ZAG_FABRIC_CABLE_TWISTED_grande.png?v=1406299220,800,425,0,0,800,425,0.7453737;1.490747
zig zag,https://www.littlefurnitureshop.co.uk/wp-content/gallery/zig-zag-bench-footstool/Wavy-Line-Stool-Pattern-Top-HR-3463.jpg,400,400,0,0,400,400,0.7919596;1.583919
zig zag,http://wallpaperallinone.com/wp-content/uploads/2017/12/1360702231_aqua-and-white-zig-zag-fabric1-phone-wallpaper-inside-most-wanted-green-and-white-zig-zag-wallpaper.jpg,340,270,0,0,340,270,1.173273
zig zag,https://img.etsystatic.com/il/4deb82/1364152704/il_340x270.1364152704_h18a.jpg?version=0,500,500,0,0,500,500,0.6335677;1.267135
zig zag,http://www.alexanderinteriorsltd.co.uk/user/products/large/zigzaglarge.jpg,720,509,0,0,720,509,0.6223651;1.24473
zig zag,http://www.dreamfabricsinc.com/media/catalog/product/cache/1/thumbnail/600x600/9df78eab33525d08d6e5fb8d27136e95/p/e/peacock_zigzag.jpg,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
zig zag,https://d1yn1kh78jj1rr.cloudfront.net/image/preview/BZmcLqJtxiz4jw3xi/graphicstock-a-green-fabric-swatch-with-zig-zag-border-cut-with-pinking-shears-isolated-over-transparent-background-png_H4HkQkOnce_SB_PM.jpg,800,800,0,0,800,800,0.3959798;0.7919596
zig zag,https://www.creative-cables.com/6-thickbox_default/lan-ethernet-fabric-cable-zig-zag-rz04-black-cat-5e-rj45.jpg,500,500,0,0,500,500,0.6335677;1.267135
zig zag,http://nickoftime.net/images/Product/large/17393.jpg,320,400,0,30,320,261,1.213731
zig zag,https://crazylittleprojects.com/wp-content/uploads/2013/01/Knot.jpg,470,403,0,0,470,403,0.7860641;1.572128
zig zag,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0710/7086/navy-blue-orange-zig-zag_shop_preview.png,300,300,30,50,236,223,1.420555
zig zag,http://www.shadyladylampshades.co.uk/wp-content/uploads/2015/05/Blue-Chevron-Zig-Zag-Fabric-Drum-Lampshade.jpg,236,236,0,0,236,236,1.342304
zig zag,https://bestfabricstore.com/Merchant2/graphics/00000001/zigzagstormtwill-m.jpg,350,433,0,0,350,433,0.9050967;1.810193
zig zag,https://source4interiors.com/storage/uploads/products/90452/Nesting%20Zigzag%2c%20Twilight%2c%20Robert%20Allen%20Fabrics.jpg,731,1024,120,430,420,361,0.8775175;1.755035
zig zag,https://cdn.shopify.com/s/files/1/2016/3805/products/022718-0073_preview_1024x1024.jpeg?v=1522705662,2848,4288,0,0,2848,4288,0.1112303;0.2224606;0.4449211
zig zag,https://www.monumentinteriors.com/wp-content/uploads/images//Zigzag-Fabric-Petrol-and-Olive.jpg,420,420,0,0,420,420,0.7542472;1.508494
zig zag,https://i1.wp.com/www.freespiritfabrics.com/images/main/SAVW023.BLUEX_420.jpg,2448,2448,0,0,2448,2448,0.1294052;0.2588103;0.5176206;1.035241
zig zag,https://pinecrestfabrics.com/wp-content/uploads/2017/04/FTH1163C1.jpg,288,600,0,0,288,600,1.099944
zig zag,https://2.wlimg.com/product_images/bc-full/dir_6/170767/zig-zag-fabric-1311482.jpg,450,600,0,130,449,333,0.9513028;1.902606
zig zag,http://www.tiaknightfabrics.co.uk/images/products/1409923962-15162500.jpg,450,337,0,0,450,337,0.9400113;1.880023
zig zag,https://d2d00szk9na1qq.cloudfront.net/Product/74dc6fe5-b978-4015-a960-62260adfcba1/Images/Large_0309457.jpg,1000,1000,0,0,999,935,0.3388062;0.6776125;1.355225
zig zag,https://www.camirafabrics.com/sites/default/files/fabrics/Zig%20Zag.jpg,567,567,0,0,567,567,0.5587016;1.117403
zig zag,https://www.calicocorners.com/imgutility.ashx?type=detail&src=000362309,1500,1600,0,0,1500,1488,0.2128924;0.4257847;0.8515695;1.703139
zig zag,https://image.architonic.com/img_pfm2-4/209/7869/zig-zag-family-image-b.jpg,668,768,0,0,668,768,0.4742273;0.9484546;1.896909
zig zag,https://products.davidsutherlandinc.com/media/60511/775-231-thumb.jpg,1600,1600,0,0,1600,1600,0.1979899;0.3959798;0.7919596;1.583919
zig zag,http://shabier.com/images/black-and-white-zig-zag-wallpaper/black-and-white-zig-zag-wallpaper-1.jpg,1300,1043,0,0,1300,1043,0.3037237;0.6074474;1.214895
zig zag,https://previews.123rf.com/images/karenr/karenr1401/karenr140100012/24831997-navy-blue-and-white-zigzag-textured-fabric-background-that-is-seamless-and-repeats.jpg,1800,1350,780,0,1022,1057,0.3099646;0.6199292;1.239858
zig zag,https://rlv.zcache.com/aqua_blue_chevron_zigzag_fabric-r52d27b49d6804e8881944b05e2020ff4_z191l_307.jpg?rlvnet=1&rvtype=content,500,500,130,120,235,240,1.348016
zig zag,http://www.mannwood.com/media/catalog/product/cache/1/image/500x500/9df78eab33525d08d6e5fb8d27136e95/f/a/fabric-skin-gs3-zigzag2.jpg,650,580,190,90,405,391,0.8101888;1.620378
zig zag,https://www.justfabrics.co.uk/images/colours/6166_1_1.jpg,668,768,0,0,668,768,0.4742273;0.9484546;1.896909
zig zag,https://sep.yimg.com/ay/yhst-95552160618728/hot-pink-and-white-chevron-zig-zag-fabric-memory-memo-photo-bulletin-board-53.jpg,1918,1232,0,0,1918,1232,0.2571297;0.5142595;1.028519
zig zag,https://cdn.shopify.com/s/files/1/1024/9929/products/ZigZag_Black_2fb4e0e6-208e-4f47-8706-e104fe218759.jpg?v=1527310327,319,319,0,0,319,319,0.9930527;1.986105
zig zag,http://haberdasheryfun.com/wp-content/uploads/2013/08/zig-zag-trim-600px-copy.jpg,512,384,0,0,512,384,0.8249578;1.649916
zig zag,https://ae01.alicdn.com/kf/HTB1hPrOn1uSBuNjy1Xcq6AYjFXaN/50x160cm-Chevron-Zigzag-Cartoon-Cotton-Fabric-for-Quilting-Sewing-Baby-Bedding-Sheet-Pillows-Cover-blanket-Sewing.jpg_220x220.jpg,570,570,0,0,570,570,0.5557611;1.111522
zig zag,https://static1.squarespace.com/static/5751cc3d2b8dde793447154d/5751fe8a27d4bd17be92173b/592e45ce17bffcc76bd3aadf/1496204751896/ML_Fabric-3.jpeg?format=500w,600,537,0,0,600,537,0.589914;1.179828
zig zag,https://images.fabric.com/images/693/693/0309455.jpg,693,693,0,0,692,643,0.4926654;0.9853308;1.970662
zig zag,https://guideimg.alibaba.com/images/shop/79/09/24/8/fabric-pinking-scissors-stainless-steel-shears-dressmaking-zig-zag-craft-red-triangle-5mm_175718.jpg,277,300,0,0,277,300,1.143624
zig zag,https://i.ebayimg.com/images/g/LKAAAOSwsBtaFYfM/s-l300.jpg,295,295,0,0,295,295,1.073843
zig zag,https://www.fabric-yard.co.uk/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/4/0/408_19add_7.jpg,225,240,0,0,225,240,1.407928
zig zag,http://flexandco.com/143-551-home_default/black-silver-zigzag-fabric-cord.jpg,340,270,0,0,340,270,1.173273
zig zag,https://www.craftsy.com/a/general/wp-content/uploads/2013/05/Screen-Shot-2013-05-15-at-11.43.57-AM.png,600,450,0,10,459,449,0.7055319;1.411064
zig zag,http://www.bienlivingdesign.com/storage/Blue%20and%20White%20Chevron%20Zig%20Zag%20Fabric%20Curtains%204.JPG?__SQUARESPACE_CACHEVERSION=1309901656028,500,500,0,0,500,500,0.6335677;1.267135
zig zag,http://nickoftime.net/images/Product/large/22197.jpg,355,355,0,0,355,355,0.8923488;1.784698
zig zag,https://images-na.ssl-images-amazon.com/images/I/91GVk0aRHDL._SY355_.jpg,600,600,0,0,600,600,0.5279731;1.055946
zig zag,https://shopstar-images.s3.amazonaws.com/uploads/product_image/product_image/a49fcd7f-751e-4ce8-bb81-a7b84be75b38.jpg,470,313,0,0,470,313,1.012089
zig zag,https://i.pinimg.com/736x/56/87/0e/56870efb6e6696e2b52513514cbf0e0f--zig-zag-ikat.jpg,736,745,0,0,736,745,0.4304128;0.8608256;1.721651
zig zag,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0710/7025/rzig-zag-24th-01-copy_shop_preview.png,320,400,0,50,320,300,1.055946
zig zag,https://images.prod.meredith.com/product/5171ef59c7cc0dc09fab55ca79e7f7c3/1522342642988/l/sheetworld-chevron-zigzag-fabric-by-the-yard-stwd8204-color-brown,238,250,0,0,238,250,1.331025
zig zag,https://cdn5.vectorstock.com/i/thumb-large/19/69/abstract-wave-seamless-pattern-fabric-zig-zag-vector-16201969.jpg,1300,1390,0,0,1300,1289,0.2457594;0.4915187;0.9830375;1.966075
zig zag,https://c8.alamy.com/comp/JC2RPK/multicolor-zigzag-line-knitting-seamless-vector-pattern-as-a-fabric-JC2RPK.jpg,600,600,0,0,600,600,0.5279731;1.055946
zig zag,https://cdn.shopify.com/s/files/1/1016/6289/products/246944_s_grande.jpeg?v=1510778925,584,731,80,180,329,549,0.9628688;1.925738
zig zag,http://teawing.co/wp-content/uploads/2017/05/black-and-white-chevron-curtains-uk-home-design-ideas-black-and-white-chevron-drapes-black-and-white-zig-zag-fabric-uk-black-and-white-zig-zag-curtains-uk.jpg,512,384,0,0,512,384,0.8249578;1.649916
zig zag,http://laurelleaffarm.com/item-photos/zigzag-blocks-in-many-old-prints-vintage-print-cotton-fabric-quilt-top-Laurel-Leaf-Farm-item-no-k42115-1.jpg,300,300,0,0,300,300,1.055946
zig zag,http://oliverands.com/community/content/uploads/2017/03/zig-zag-stitch.jpeg,300,300,30,50,240,218,1.453137
zig zag,http://www.shadyladylampshades.co.uk/wp-content/uploads/2015/05/Grey-Chevron-Zig-Zag-Fabric-Drum-Lampshade1.jpg,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
zig zag,https://cdn.notonthehighstreet.com/system/product_images/images/001/500/901/original_zig-zag-fabric-by-the-metre.jpg,900,900,0,0,900,900,0.3519821;0.7039641;1.407928
zig zag,http://cdn.shopify.com/s/files/1/0662/1697/products/s55771_grande.jpg?v=1504718875,2000,2000,0,0,2000,2000,0.1583919;0.3167838;0.6335677;1.267135
